edad	is_condicion_fisica	detalle_condicion	epoca	is_camino_realizado_prev	ruta	dias	distancia	is_calzado_adecuado	is_tr_mochila	is_reserva_aloj	etapa_ideal	nota	consejos	intensidad_km_dia	is_experto_senderismo	genero_Mujer	pais_Argentina	pais_Colombia	pais_EEUU	pais_Espana	pais_Francia	pais_Italia	pais_Mexico	pais_Peru	pais_Portugal	pais_Reino_Unido	calzado_Playeros	calzado_Sandalias_de_trekking	calzado_Zapatillas_de_trail_running	calzado_Zapatillas_deportivas_normales	modo_realizacion_A_pie	modo_realizacion_En_bici	alojamiento_Albergues_privados_Hostales__Hoteles	alojamiento_Albergues_publicos	alojamiento_Albergues_publicos_Albergues_privados	alojamiento_Albergues_publicos_Albergues_privados_Airbnb	alojamiento_Albergues_publicos_Albergues_privados_Hostales__Hoteles	alojamiento_Hostales__Hoteles	alojamiento_Hostales__Hoteles_Airbnb	alojamiento_Hostales__Hoteles_Pensiones	alojamiento_No_aplica	is_volver_a_hacer_Tal_vez	is_lesion_Si_importante_me_hizo_abandonar	is_lesion_Si_leve	is_lesion_Si_moderado	alojamiento_Albergues_privados_Hostales__Hoteles.1	alojamiento_Albergues_publicos.1	alojamiento_Albergues_publicos_Albergues_privados.1	alojamiento_Albergues_publicos_Albergues_privados_Airbnb.1	alojamiento_Albergues_publicos_Albergues_privados_Hostales__Hoteles.1	alojamiento_Hostales__Hoteles.1	alojamiento_Hostales__Hoteles_Airbnb.1	alojamiento_Hostales__Hoteles_Pensiones.1	alojamiento_No_aplica.1	motivo_Cultural_turistico_Deportivo	motivo_Cultural_turistico_Deportivo_Personal_reflexivo	motivo_Cultural_turistico_Deportivo_Religioso	motivo_Cultural_turistico_Personal_reflexivo	motivo_Cultural_turistico_Personal_reflexivo_Religioso	motivo_Cultural_turistico_Religioso	motivo_Deportivo	motivo_Deportivo_Cultural_turistico	motivo_Deportivo_Cultural_turistico_Personal_reflexivo	motivo_Deportivo_Personal_reflexivo	motivo_Deportivo_Personal_reflexivo_Religioso	motivo_Deportivo_Religioso	motivo_Disfrutar_de_mis_amigos	motivo_Personal_reflexivo	motivo_Personal_reflexivo_Religioso	motivo_Religioso	motivo_Religioso_Cultural_turistico	motivo_Religioso_Cultural_turistico_Personal_reflexivo	motivo_Religioso_Deportivo	motivo_Religioso_Deportivo_Cultural_turistico_Personal_reflexivo	motivo_Religioso_Deportivo_Personal_reflexivo	motivo_Religioso_Personal_reflexivo	motivo_Religioso_Personal_reflexivo_Una_cosa_te_lleva_a_la_otra_si_darte_cuenta.	motivo_Turismo	nivel_expereincia_previo_Basica__10_km_ocasionalmente	nivel_expereincia_previo_Moderada_1020_km_regularmente	nivel_expereincia_previo_Ninguna	condicion_previa_Baja	condicion_previa_Media	dureza_Moderadas	dureza_Muy_variables	dureza_Suaves	hace_cuanto_Este_ano	hace_cuanto_Mas_de_2_anos	temporada_Otono	temporada_Primavera	temporada_Verano	grupo_edad_30-39	grupo_edad_40-49	grupo_edad_50-59	grupo_edad_60-70	is_volver_binaria	is_volver_talvez	is_lesion	prob_lesion_pred_rf	prob_lesion_pred_lr	prob_lesion_pred_nb	prob_lesion_pred	prob_transporte_mochila_pred_rf	prob_transporte_mochila_pred_lr	prob_transporte_mochila_pred_nb	prob_transporte_mochila_pred	prob_reserva_aloj_pred_rf	prob_reserva_aloj_pred_lr	prob_reserva_aloj_pred_nb	prob_reserva_aloj_pred	nota_pred_rf	nota_pred_linreg	nota_pred	intensidad_km_dia_pred_rf	intensidad_km_dia_pred_linreg	intensidad_km_dia_pred	ruta_recom_vecinos	epoca_recom_vecinos
28.0	1	Fascitis plantar	Verano	0	Francés	6.0	100	1	0	0	Medias (~20 km con algo de desnivel)	9.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0.005	0.0005065859778837859	0.11367721849699232	0.0005065859778837859	0.2125	0.35754312856575887	0.1282562749205754	0.1282562749205754	0.0025	0.0033915042814637378	6.639603622710504e-223	0.0033915042814637378	8.5725	8.704815646763343	8.704815646763343	16.66666666666673	17.609686159427596	16.66666666666673	Portugués	Verano
32.0	0	No	Primavera	0	del Norte	6.0	200	1	0	1	Medias (~20 km con algo de desnivel)	9.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. El terreno puede ser húmedo: calzado con buena suela. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	33.333333333333336	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0.0475	0.0013587998074053504	0.9567327289210853	0.0013587998074053504	0.2875	0.8175721352969983	0.9999973664642287	0.9999973664642287	0.8625	0.996398531159671	1.0	0.996398531159671	8.5625	8.691708873309883	8.691708873309883	33.33333333333349	27.35345615878078	33.33333333333349	Inglés	Verano
32.0	0	No	Primavera	0	Francés	36.0	200	1	0	1	Cortas y fáciles (≤ 15 km)	8.0	Planifica etapas cortas y constantes, evita alargar por euforia. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	5.555555555555555	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0.01	0.0007940727729383061	2.329426713758032e-09	0.0007940727729383061	0.245	0.6519240944183725	0.9999954205003104	0.9999954205003104	0.9	0.9951618020815587	1.0	0.9951618020815587	8.695	8.804764752879462	8.804764752879462	5.466941144070271	-3.9316439408503108	5.466941144070271	Francés	Verano
64.0	0	No	Primavera	0	Portugués	5.0	100	1	1	0	Largas y exigentes (≥ 25 km)	9.0	Sin respuesta	20.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0.0075	0.0007045754299509832	0.9999999965483894	0.0007045754299509832	0.3625	0.7609513763346331	1.0	1.0	0.6	0.7716553805943178	1.3781969673945148e-06	0.7716553805943178	8.51	8.32318300918577	8.32318300918577	20.0	19.435592920407775	20.0	Francés	Invierno
34.0	1	Ligamento de rodilla inestable	Otoño	0	Francés	6.0	100	1	0	0	Medias (~20 km con algo de desnivel)	8.0	Sin respuesta	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.005	0.00037970428649273716	4.103115516802193e-09	0.00037970428649273716	0.105	0.26442303640199943	0.004811865419397128	0.004811865419397128	0.3275	0.06246549827649321	6.664834018725386e-31	0.06246549827649321	8.6525	8.753368934346637	8.753368934346637	16.66666666666673	17.588855145622436	16.66666666666673	Francés	Otoño
32.0	0	No	Invierno	1	Portugués	6.0	100	1	0	0	Medias (~20 km con algo de desnivel)	8.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0.0	0.0008534099190054353	0.0500091895743884	0.0008534099190054353	0.095	0.3272851553166412	0.22924318756380582	0.22924318756380582	0.3475	0.37798083281639183	5.409307395535111e-29	0.37798083281639183	8.545	8.610627730518042	8.610627730518042	16.666666666666732	18.30675383052188	16.666666666666732	Francés	Invierno
32.0	0	No	Primavera	0	Portugués	6.0	100	1	0	0	Medias (~20 km con algo de desnivel)	9.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0.0075	0.0008203775148566094	0.0002483189310198856	0.0008203775148566094	0.16	0.49926377148308076	0.9585433412127371	0.9585433412127371	0.005	0.0019711356743994262	5.426204473983854e-225	0.0019711356743994262	8.6725	8.608185180927505	8.608185180927505	16.666666666666732	16.800909260121543	16.666666666666732	Francés	Verano
32.0	0	No	Verano	0	Portugués	6.0	100	1	0	1	Medias (~20 km con algo de desnivel)	8.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0.0	0.0007360426263864242	0.031784711697062165	0.0007360426263864242	0.0775	0.46725745926039247	0.1451936154532312	0.1451936154532312	0.54	0.6421435992707284	4.244379028662792e-31	0.6421435992707284	8.755	8.69490641444747	8.69490641444747	16.66666666666673	18.45552787004626	16.66666666666673	Francés	Verano
32.0	0	No	Otoño	0	Francés	6.0	100	1	0	1	Cortas y fáciles (≤ 15 km)	8.0	Planifica etapas cortas y constantes, evita alargar por euforia. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0.0	0.0006917784705671624	0.012753260312827894	0.0006917784705671624	0.1575	0.45356078818853623	0.9920323542826768	0.9920323542826768	0.9725	0.9961769209714508	1.0	0.9961769209714508	8.7525	8.84048019743614	8.84048019743614	16.66666666666673	18.319273522923474	16.66666666666673	Francés	Verano
50.0	1	Tendinitis rotuliana	Invierno	1	Portugués	8.0	100	1	0	0	Cortas y fáciles (≤ 15 km)	8.0	Planifica etapas cortas y constantes, evita alargar por euforia. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	12.5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0.015	0.0009834840556174759	0.497460059042248	0.0009834840556174759	0.3075	0.7205495684373352	0.9999987713296877	0.9999987713296877	0.2	0.0759588103311342	2.8948035077540927e-29	0.0759588103311342	8.7375	8.725951493236073	8.725951493236073	12.5	15.036347377565484	12.5	Portugués	Verano
32.0	1	Dolor lumbar	Verano	0	Portugués	6.0	100	1	0	1	Medias (~20 km con algo de desnivel)	8.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0.6375	0.9979972672901516	1.0	0.9979972672901516	0.175	0.5973977438899881	0.9999949336938427	0.9999949336938427	0.98	0.996370058356557	1.0	0.996370058356557	8.9725	8.546890313715316	8.546890313715316	16.666666666666732	17.995588564301848	16.666666666666732	Francés	Verano
32.0	0	No	Verano	0	Portugués	6.0	200	1	0	1	Largas y exigentes (≥ 25 km)	10.0	Controla el ritmo; escucha tus pies y haz estiramientos. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	33.333333333333336	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.005	0.000641449801776408	0.00569401579106367	0.000641449801776408	0.2325	0.5400804933536797	0.7369994660587853	0.7369994660587853	0.995	0.9970261844568389	1.0	0.9970261844568389	8.595	8.541187579339873	8.541187579339873	33.33333333333349	28.438556798368506	33.33333333333349	Francés	Verano
28.0	0	No	Verano	1	Francés	6.0	100	1	0	1	Medias (~20 km con algo de desnivel)	10.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0075	0.0007246213364537775	0.9260245236547447	0.0007246213364537775	0.0975	0.3695483103606086	0.7372043345115952	0.7372043345115952	0.3425	0.4492964346807393	7.353035832240263e-27	0.4492964346807393	8.6275	8.678606921957813	8.678606921957813	16.666666666666732	17.658583601032095	16.666666666666732	Francés	Verano
32.0	0	No	Verano	0	Primitivo	18.0	200	1	0	1	Medias (~20 km con algo de desnivel)	10.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. El terreno puede ser húmedo: calzado con buena suela. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	11.11111111111111	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0.0025	0.0006187186671646807	1.0984759661677499e-07	0.0006187186671646807	0.1425	0.7093926039766771	0.9075243947716927	0.9075243947716927	0.985	0.9987650685047089	1.0	0.9987650685047089	8.74	8.683616052911908	8.683616052911908	11.095545235638205	14.537079107566353	11.095545235638205	Francés	Verano
29.0	0	No	Verano	1	Portugués	8.0	100	1	0	1	Cortas y fáciles (≤ 15 km)	9.0	Sin respuesta	12.5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0.0004965897174260235	1.6986807028955913e-05	0.0004965897174260235	0.0675	0.2496968957498479	0.007283041015316296	0.007283041015316296	0.9875	0.9990961257423919	1.0	0.9990961257423919	8.7475	8.718282898556417	8.718282898556417	12.5	14.66061400878156	12.5	Inglés	Verano
57.0	0	No	Invierno	0	Portugués	5.0	100	1	0	1	Medias (~20 km con algo de desnivel)	8.0	Sin respuesta	20.0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0.005	0.0005025013082281374	3.456505786250877e-06	0.0005025013082281374	0.34	0.4040375934751986	0.9999976168916734	0.9999976168916734	0.9425	0.9982774836791486	1.0	0.9982774836791486	8.7625	8.597014559592457	8.597014559592457	20.0	19.68271476133502	20.0	Inglés	Verano
32.0	0	Ligamento de rodilla inestable	Verano	1	Inglés	6.0	100	1	0	1	Medias (~20 km con algo de desnivel)	10.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0.0025	0.00036147947388539235	0.0029863293611056595	0.00036147947388539235	0.0675	0.4828038050871659	0.9334189148811209	0.9334189148811209	0.97	0.9989694513672948	1.0	0.9989694513672948	8.9575	8.968369382958906	8.968369382958906	16.66666666666673	18.867696949963776	16.66666666666673	Francés	Verano
32.0	0	No	Verano	0	del Norte	6.0	200	0	0	0	Medias (~20 km con algo de desnivel)	9.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. El terreno puede ser húmedo: calzado con buena suela. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	33.333333333333336	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0.0275	0.001424556747769085	0.012629347132660125	0.001424556747769085	0.2	0.5167198550810157	0.046945508667302474	0.046945508667302474	0.0125	0.009826410497799705	8.205299238556439e-223	0.009826410497799705	8.9075	8.796698484226084	8.796698484226084	33.33333333333349	27.674638881182158	33.33333333333349	Inglés	Verano
38.0	0	No	Otoño	0	Primitivo	16.0	200	1	0	0	Medias (~20 km con algo de desnivel)	10.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. El terreno puede ser húmedo: calzado con buena suela. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	12.5	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0.0075	0.0007102804701980242	3.2913371934241143e-06	0.0007102804701980242	0.2275	0.4592333970894669	0.04893715574211043	0.04893715574211043	0.2475	0.058728651376927336	6.806016108396228e-30	0.058728651376927336	8.825	8.719224426540132	8.719224426540132	12.49264705882353	16.345279279278678	12.49264705882353	Francés	Otoño
32.0	0	No	Verano	1	Inglés	6.0	100	1	0	1	Medias (~20 km con algo de desnivel)	8.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0.015	0.0009016716056762756	1.850908821926955e-05	0.0009016716056762756	0.05	0.3490007024470272	0.00887453829560618	0.00887453829560618	0.9925	0.9978873547779844	1.0	0.9978873547779844	8.67	8.828107678108534	8.828107678108534	16.666666666666732	17.781971255134415	16.666666666666732	Francés	Verano
32.0	0	No	Verano	0	Francés	4.0	100	0	1	1	Largas y exigentes (≥ 25 km)	7.0	Controla el ritmo; escucha tus pies y haz estiramientos. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	25.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0.2	0.00631126474393364	0.9996297793594526	0.00631126474393364	0.1475	0.49565668373266836	0.9999485791413584	0.9999485791413584	0.855	0.9995551508722332	1.0	0.9995551508722332	6.8325	7.041358482239271	7.041358482239271	25.0	20.59937823634585	25.0	Portugués	Verano
25.0	0	No	Invierno	0	Francés	6.0	100	1	0	1	Largas y exigentes (≥ 25 km)	9.0	Sin respuesta	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0004370489357306681	2.643032579124263e-12	0.0004370489357306681	0.14	0.4260777149779743	0.9999891803280846	0.9999891803280846	0.88	0.9976740470794466	1.0	0.9976740470794466	8.67	8.64010205198805	8.64010205198805	16.66666666666673	17.780040985735507	16.66666666666673	Portugués	Verano
32.0	0	No	Verano	0	Inglés	3.0	100	0	0	0	Medias (~20 km con algo de desnivel)	10.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	33.333333333333336	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0.0125	0.002052387233087995	0.7236359655565539	0.002052387233087995	0.1125	0.6718285791658914	0.943284718664292	0.943284718664292	0.28	0.005013690996512327	1.747999492826911e-25	0.005013690996512327	8.6475	8.360941249124403	8.360941249124403	33.33333333333349	22.606652658893996	33.33333333333349	Francés	Invierno
32.0	0	No	Otoño	1	Portugués	6.0	100	1	0	1	Cortas y fáciles (≤ 15 km)	10.0	Planifica etapas cortas y constantes, evita alargar por euforia. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0.02	0.0007384905469535182	6.741645374507105e-05	0.0007384905469535182	0.16	0.6683302214158182	0.9872366216618548	0.9872366216618548	0.9575	0.9921816518068444	1.0	0.9921816518068444	8.4825	8.7661544143019	8.7661544143019	16.666666666666732	17.130385184130038	16.666666666666732	Portugués	Otoño
28.0	0	No	Verano	0	Francés	8.0	100	0	1	1	Medias (~20 km con algo de desnivel)	7.0	Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	12.5	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0.5475	0.9996813047628176	1.0	0.9996813047628176	0.165	0.5659885511087487	0.9999999915231115	0.9999999915231115	0.9325	0.9980681119512933	1.0	0.9980681119512933	6.81	6.7184622908013205	6.7184622908013205	12.5	16.228901776556903	12.5	Inglés	Verano
21.0	1	Tendinitis rotuliana	Verano	0	Primitivo	6.0	100	1	0	1	Largas y exigentes (≥ 25 km)	8.0	Controla el ritmo; escucha tus pies y haz estiramientos. Sal temprano por el calor y reserva si vas por el Francés. El terreno puede ser húmedo: calzado con buena suela. Cuida pies: crema antifricción, cambio de calcetines a mediodía.	16.666666666666668	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0.0425	0.0007588242990800703	3.3051167254374327e-06	0.0007588242990800703	0.105	0.5357617587285296	0.9793013773290041	0.9793013773290041	0.9825	0.9990791764590555	1.0	0.9990791764590555	8.66	8.514947146918793	8.514947146918793	16.666666666666732	19.378938990906658	16.666666666666732	Francés	Verano
37.0	0	No	Primavera	0	Francés	6.0	100	1	0	0	Medias (~20 km con algo de desnivel)	9.0	Sin respuesta	16.666666666666668	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0.0175	0.0004000911666390979	6.5922170679515896e-09	0.0004000911666390979	0.3175	0.758715742556889	0.9999999859863139	0.9999999859863139	0.085	0.0009124279179597288	5.041416962038229e-220	0.0009124279179597288	8.46	8.851356116837561	8.851356116837561	16.666666666666732	17.14652830750626	16.666666666666732	Francés	Invierno
